rvtr,rvar,track_title,track_artist,album_id,rval,album_title,album_artist,release_year,first_billboard_200_date,chronology_value,track_position,artwork_available,relationship_sources,cross_artist,duplicate_rows_removed,current_primary_heuristic,historical_album,artwork_album
"RVTR000623","RVAR001216","Do You Believe Me Now","jimmy wayne","24488","RVAL822663","Do You Believe Me Now","RVAR001216","2008","2008-09-13","release_year:2008","1","yes","canonical_track_album_links","no","1","24488","24488","24488"
"RVTR000642","RVAR007508","Angel In Disguise","brandy","40148","RVAL473533","The Best Of Brandy","RVAR007508","2005","2005-04-23","release_year:2005","7","yes","canonical_album_tracks","no","0","40148","40148","40148"
"RVTR000645","RVAR005146","Woman To Woman","barbara mandrell","33571","RVAL799885","The Best Of Barbara Mandrell","RVAR005146","1979","1979-02-24","release_year:1979","9","yes","canonical_track_album_links","no","1","33571","33571","33571"
"RVTR000663","RVAR007802","She'S Not You","elvis presley","40949","RVAL554886","Golden Records Vol. 3","RVAR007802","1963","1963-09-14","release_year:1963","1","yes","canonical_album_tracks","no","0","40949","40949","40949"
"RVTR000670","RVAR006640","Wait On Love","michael bolton","38491","RVAL284151","The Hunger","RVAR006640","1987","1987-10-10","release_year:1987","1","yes","canonical_track_album_links","no","1","38491","38491","38491"
"RVTR000698","RVAR001914","Caribbean Blue","enya","26013","RVAL444287","Shepherd Moons","RVAR001914","1991","1991-12-07","release_year:1991","3","yes","canonical_track_album_links|canonical_album_tracks","no","1","26013","26013","26013"
"RVTR000698","RVAR001914","Caribbean Blue","enya","26015","RVAL451194","The Very Best Of Enya","RVAR001914","2009","2009-12-19","release_year:2009","4","yes","canonical_track_album_links|canonical_album_tracks","no","1","26013","26013","26013"
"RVTR000799","RVAR003675","Incomplete","sisqo","30068","RVAL695092","Unleash The Dragon","RVAR003675","1999","1999-12-18","release_year:1999","7","yes","canonical_track_album_links","no","1","30068","30068","30068"
"RVTR000816","RVAR006319","Georgia On My Mind","ray charles","37683","RVAL605289","Genius: The Ultimate Ray Charles Collection","RVAR006319","2009","2009-04-25","release_year:2009","9","yes","canonical_album_tracks|canonical_album_tracks","no","0","37685","37683","37683"
"RVTR000816","RVAR006319","Georgia On My Mind","ray charles","37685","RVAL883377","Hit The Road, Jack","RVAR006319","2013","2013-01-26","release_year:2013","3","no","canonical_album_tracks|canonical_album_tracks","no","0","37685","37683","37683"
"RVTR000882","RVAR003824","I Wanna Get With U","guy","30404","RVAL029611","The Future","RVAR003824","1990","1990-12-01","release_year:1990","2","yes","canonical_album_tracks","no","0","30404","30404","30404"
"RVTR000959","RVAR005148","Give It To Me Baby","rick james","33580","RVAL198237","Street Songs","RVAR005148","1981","1981-05-02","release_year:1981","6","yes","canonical_track_album_links|canonical_album_tracks","no","0","33579","33580","33580"
"RVTR000959","RVAR005148","Give It To Me Baby","rick james","33579","RVAL341090","Reflections","RVAR005148","1984","1984-08-25","release_year:1984","9","yes","canonical_track_album_links|canonical_album_tracks","no","0","33579","33580","33580"
"RVTR000968","RVAR004577","I Know What You Want","busta rhymes","31981","RVAL465165","It Ain't Safe No More...","RVAR004577","2002","2002-12-14","release_year:2002","2","yes","canonical_track_album_links","no","0","31981","31981","31981"
"RVTR000970","RVAR006049","You'Ll Never Walk Alone","gerry and the pacemakers","35590","RVAL430563","Gerry & The Pacemakers Greatest Hits","RVAR006049","1965","1965-05-15","release_year:1965","1","yes","canonical_album_tracks","no","0","35590","35590","35590"
"RVTR001002","RVAR007028","Breathe Stretch Shake","mase","39295","RVAL271654","Welcome Back","RVAR007028","2004","2004-09-11","release_year:2004","2","yes","canonical_album_tracks","no","0","39295","39295","39295"
"RVTR001196","RVAR004154","Throw It In The Bag","fabolous","31060","RVAL886358","Loso's Way (Soundtrack)","RVAR004154","2009","2009-08-15","release_year:2009","15","yes","canonical_track_album_links","no","1","31060","31060","31060"
"RVTR001257","RVAR005102","Sunflower","glen campbell","33454","RVAL016147","Southern Nights","RVAR005102","1977","1977-03-19","release_year:1977","1","yes","canonical_track_album_links","no","1","33454","33454","33454"
"RVTR001341","RVAR000036","When You'Re In Love With A Beautiful Woman","dr. hook","21786","RVAL674311","Pleasure + Pain","RVAR000036","1978","1978-11-18","release_year:1978","3","yes","canonical_album_tracks","no","0","21786","21786","21786"
"RVTR001420","RVAR002615","New Girl Now","honeymoon suite","27479","RVAL273769","Honeymoon Suite","RVAR002615","1984","1984-08-25","release_year:1984","4","yes","canonical_track_album_links","no","1","27479","27479","27479"
"RVTR001525","RVAR005719","Make Up Your Mind","aurra","34869","RVAL657458","A Little Love","RVAR005719","1982","1982-02-27","release_year:1982","1","yes","canonical_album_tracks","no","0","34869","34869","34869"
"RVTR001568","RVAR005160","Ride Wit U","joe","33614","RVAL683600","And Then...","RVAR005160","2004","2004-01-03","release_year:2004","10","yes","canonical_track_album_links","no","1","33614","33614","33614"
"RVTR001664","RVAR002945","You Can Have Him","dionne warwick","28295","RVAL667467","The Sensitive Sound Of Dionne Warwick","RVAR002945","1965","1965-03-06","release_year:1965","5","yes","canonical_track_album_links","no","1","28295","28295","28295"
"RVTR001679","RVAR002931","Right Here","staind","28237","RVAL252202","Chapter V","RVAR002931","2005","2005-08-27","release_year:2005","2","yes","canonical_album_tracks|canonical_album_tracks","no","0","28237","28237","28237"
"RVTR001679","RVAR002931","Right Here","staind","28239","RVAL682510","Live From Mohegan Sun","RVAR002931","2012","2012-07-28","release_year:2012","3","no","canonical_album_tracks|canonical_album_tracks","no","0","28237","28237","28237"
"RVTR001700","RVAR005810","When You Need My Love","darryl worley","35105","RVAL847598","Have You Forgotten?","RVAR005810","2003","2003-05-03","release_year:2003","12","yes","canonical_track_album_links","no","1","35105","35105","35105"
"RVTR001941","RVAR002986","Making Every Minute Count","spanky and our gang","28368","RVAL416388","Spanky And Our Gang","RVAR002986","1967","1967-09-09","release_year:1967","4","yes","canonical_album_tracks|canonical_album_tracks","no","0","28368","28368","28368"
"RVTR001941","RVAR002986","Making Every Minute Count","spanky and our gang","28369","RVAL703268","Spanky's Greatest Hit(s)","RVAR002986","1969","1969-11-01","release_year:1969","11","yes","canonical_album_tracks|canonical_album_tracks","no","0","28368","28368","28368"
"RVTR001951","RVAR002632","Love Walks In","van halen","27523","RVAL989906","5150","RVAR002632","1986","1986-04-12","release_year:1986","7","yes","canonical_track_album_links","no","1","27523","27523","27523"
"RVTR002077","RVAR001754","Just In Case","jaheim","25686","RVAL022446","Classic Jaheim Vol. 1","RVAR001754","2008","2008-12-13","release_year:2008","3","yes","canonical_album_tracks","no","0","25686","25686","25686"
"RVTR002344","RVAR008576","Wrapped Around Your Finger","The Police","42553","RVAL909994","Synchronicity","RVAR008576","1983","1983-07-02","release_year:1983","9","yes","canonical_album_tracks|canonical_album_tracks","no","0","42553","42553","42553"
"RVTR002344","RVAR008576","Wrapped Around Your Finger","The Police","42554","RVAL552314","The Police","RVAR008576","2007","2007-06-23","release_year:2007","6","yes","canonical_album_tracks|canonical_album_tracks","no","0","42553","42553","42553"
"RVTR002390","RVAR001321","99 9 Sure I'Ve Never Been Here Before","brian mccomas","24701","RVAL946958","Brian McComas","RVAR001321","2003","2003-08-09","release_year:2003","1","yes","canonical_album_tracks","no","0","24701","24701","24701"
"RVTR002457","RVAR002000","For The Love Of Him","bobbi martin","26311","RVAL796757","For The Love Of Him","RVAR002000","1970","1970-05-30","release_year:1970","2","no","canonical_album_tracks","no","0","26311","26311",""
"RVTR002528","RVAR001978","Angel","rod stewart","26219","RVAL189549","Never A Dull Moment","RVAR001978","1972","1972-08-12","release_year:1972","5","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","26203","26219","26219"
"RVTR002528","RVAR001978","Angel","rod stewart","26203","RVAL481492","Best Rod Stewart","RVAR001978","1976","1976-05-15","release_year:1976","17","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","26203","26219","26219"
"RVTR002528","RVAR001978","Angel","rod stewart","26230","RVAL278755","Storyteller/Complete Anthology: 1964-1990","RVAR001978","1989","1989-12-02","release_year:1989","8","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","26203","26219","26219"
"RVTR002531","RVAR002767","Don'T Take Your Guns To Town","johnny cash","27924","RVAL833499","The Legend Of Johnny Cash: Vol. II","RVAR002767","2006","2006-12-09","release_year:2006","6","yes","canonical_album_tracks","no","0","27924","27924","27924"
"RVTR002651","RVAR008748","Young Birds Fly","The Cryan' Shames","42908","RVAL877348","A Scratch In The Sky","RVAR008748","1968","1968-01-13","release_year:1968","9","yes","canonical_track_album_links","no","1","42908","42908","42908"
"RVTR002662","RVAR005490","My Sweet Summer Suite","love unlimited orchestra","34392","RVAL393245","My Sweet Summer Suite","RVAR005490","1976","1976-10-30","release_year:1976","1","yes","canonical_album_tracks","no","0","34392","34392","34392"
"RVTR002814","RVAR002845","Fine Again","seether","28057","RVAL625718","Disclaimer","RVAR002845","2002","2002-09-07","release_year:2002","3","yes","canonical_album_tracks|canonical_track_album_links|canonical_album_tracks","no","1","28057","28057","28057"
"RVTR002814","RVAR002845","Fine Again","seether","28058","RVAL162602","Disclaimer II","RVAR002845","2004","2004-07-03","release_year:2004","10","yes","canonical_album_tracks|canonical_track_album_links|canonical_album_tracks","no","1","28057","28057","28057"
"RVTR002814","RVAR002845","Fine Again","seether","28065","RVAL746737","Seether: 2002-2013","RVAR002845","2013","2013-11-16","release_year:2013","2","no","canonical_album_tracks|canonical_track_album_links|canonical_album_tracks","no","1","28057","28057","28057"
"RVTR002832","RVAR005317","Big Machine","goo goo dolls","34031","RVAL486082","Gutterflower","RVAR005317","2002","2002-04-27","release_year:2002","8","yes","canonical_album_tracks|canonical_album_tracks","no","0","34031","34031","34031"
"RVTR002832","RVAR005317","Big Machine","goo goo dolls","34033","RVAL871676","Live In Buffalo - July 4th 2004","RVAR005317","2004","2004-12-11","release_year:2004","9","yes","canonical_album_tracks|canonical_album_tracks","no","0","34031","34031","34031"
"RVTR002857","RVAR001053","If Only I Had My Mind On Something Else","bee gees","24098","RVAL392422","Cucumber Castle","RVAR001053","1970","1970-05-09","release_year:1970","1","yes","canonical_album_tracks","no","0","24098","24098","24098"
"RVTR002877","RVAR002945","Paper Mache","dionne warwick","28285","RVAL491607","I'll Never Fall In Love Again","RVAR002945","1970","1970-05-02","release_year:1970","8","yes","canonical_track_album_links","no","1","28285","28285","28285"
"RVTR002978","RVAR004068","My Life","billy joel","30861","RVAL482228","52nd Street","RVAR004068","1978","1978-10-28","release_year:1978","3","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","30860","30861","30861"
"RVTR002978","RVAR004068","My Life","billy joel","30860","RVAL773166","2000 Years -- The Millennium Concert","RVAR004068","2000","2000-05-20","release_year:2000","10","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","30860","30861","30861"
"RVTR002978","RVAR004068","My Life","billy joel","30859","RVAL048976","12 Gardens Live","RVAR004068","2006","2006-07-01","release_year:2006","2","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","30860","30861","30861"
"RVTR002978","RVAR004068","My Life","billy joel","30879","RVAL404917","The Hits","RVAR004068","2011","2011-03-19","release_year:2011","7","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","30860","30861","30861"
"RVTR002978","RVAR004068","My Life","billy joel","30869","RVAL094290","Live At Shea Stadium: The Concert","RVAR004068","2011","2011-03-26","release_year:2011","2","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","30860","30861","30861"
"RVTR002978","RVAR004068","My Life","billy joel","30871","RVAL192057","Opus Collection","RVAR004068","2012","2012-04-07","release_year:2012","1","no","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","30860","30861","30861"
"RVTR003019","RVAR007270","Boom Clap","charli xcx","39780","RVAL820868","Sucker","RVAR007270","2015","2015-01-03","release_year:2015","4","yes","canonical_track_album_links","no","1","39780","39780","39780"
"RVTR003052","RVAR007344","Wanted You More","lady antebellum","39916","RVAL548785","Own The Night","RVAR007344","2011","2011-10-01","release_year:2011","8","yes","canonical_track_album_links","no","1","39916","39916","39916"
"RVTR003095","RVAR003273","Mandrill","mandrill","29000","RVAL114614","The Best Of Mandrill","RVAR003273","1975","1975-07-26","release_year:1975","2","yes","canonical_track_album_links","no","1","29000","29000","29000"
"RVTR003110","RVAR001157","Keep Your Eye On Me","herb alpert","24332","RVAL598143","Keep Your Eye On Me","RVAR001157","1987","1987-03-21","release_year:1987","1","yes","canonical_track_album_links","no","1","24332","24332","24332"
"RVTR003183","RVAR005681","Rub You The Right Way","johnny gill","34811","RVAL170223","Johnny Gill","RVAR005681","1990","1990-05-05","release_year:1990","9","yes","canonical_track_album_links","no","1","34811","34811","34811"
"RVTR003270","RVAR004494","Change Clothes","jay-z","31821","RVAL047137","The Black Album","RVAR004494","2003","2003-11-29","release_year:2003","5","yes","canonical_album_tracks|canonical_album_tracks","no","0","31821","31821","31821"
"RVTR003270","RVAR004494","Change Clothes","jay-z","31822","RVAL658929","The Black Album: Acappella","RVAR004494","2004","2004-05-29","release_year:2004","5","no","canonical_album_tracks|canonical_album_tracks","no","0","31821","31821","31821"
"RVTR003362","RVAR004621","Out Of Sight Out Of Mind","little anthony and the imperials","32094","RVAL292930","The Best Of Little Anthony & The Imperials","RVAR004621","1966","1966-03-05","release_year:1966","1","yes","canonical_track_album_links","no","1","32094","32094","32094"
"RVTR003384","RVAR005233","In Thee","blue oyster cult","33848","RVAL766975","Mirrors","RVAR005233","1979","1979-07-07","release_year:1979","9","no","canonical_track_album_links","no","1","33848","33848",""
"RVTR003428","RVAR005721","Who Dat","jt money","34872","RVAL541923","Pimpin On Wax","RVAR005721","1999","1999-06-12","release_year:1999","4","yes","canonical_track_album_links","no","1","34872","34872","34872"
"RVTR003521","RVAR000356","Addicted To Love","robert palmer","22562","RVAL585255","Riptide","RVAR000356","1985","1985-11-23","release_year:1985","8","yes","canonical_track_album_links","no","1","22562","22562","22562"
"RVTR003583","RVAR002505","Can'T Get Enough","bad company","27329","RVAL961789","Bad Company","RVAR002505","1974","1974-07-27","release_year:1974","1","yes","canonical_album_tracks|canonical_album_tracks","no","0","27329","27329","27329"
"RVTR003583","RVAR002505","Can'T Get Enough","bad company","27338","RVAL850678","Live 1977 / Live 1979","RVAR002505","2016","2016-05-21","release_year:2016","15","yes","canonical_album_tracks|canonical_album_tracks","no","0","27329","27329","27329"
"RVTR003593","RVAR005441","You Can'T Roller Skate In A Buffalo Herd","roger miller","34302","RVAL129236","Roger Miller","RVAR005441","1969","1969-08-30","release_year:1969","8","yes","canonical_album_tracks","no","0","34302","34302","34302"
"RVTR003639","RVAR003661","Still The One","orleans","30048","RVAL701538","Waking & Dreaming","RVAR003661","1976","1976-08-28","release_year:1976","5","yes","canonical_track_album_links","no","1","30048","30048","30048"
"RVTR003641","RVAR003666","Linda On My Mind","conway twitty","30050","RVAL237598","25 Number Ones","RVAR003666","2004","2004-09-11","release_year:2004","2","yes","canonical_track_album_links","no","1","30050","30050","30050"
"RVTR003807","RVAR000018","Winner Takes It All","sammy hagar","21723","RVAL325001","The Essential Red Collection","RVAR000018","2004","2004-08-28","release_year:2004","7","yes","canonical_track_album_links","no","1","21723","21723","21723"
"RVTR003974","RVAR006187","The Boys Are Back In Town","thin lizzy","37419","RVAL218482","Jailbreak","RVAR006187","1976","1976-04-17","release_year:1976","12","yes","canonical_track_album_links|canonical_album_tracks","no","1","37419","37419","37419"
"RVTR003974","RVAR006187","The Boys Are Back In Town","thin lizzy","37421","RVAL006444","Live And Dangerous","RVAR006187","1978","1978-07-22","release_year:1978","10","yes","canonical_track_album_links|canonical_album_tracks","no","1","37419","37419","37419"
"RVTR004044","RVAR002304","Go Home","stevie wonder","26802","RVAL086867","In Square Circle","RVAR002304","1985","1985-10-19","release_year:1985","8","yes","canonical_track_album_links","no","1","26802","26802","26802"
"RVTR004070","RVAR003377","Charlene","anthony hamilton","29225","RVAL553623","Comin' From Where I'm From","RVAR003377","2003","2003-10-11","release_year:2003","2","yes","canonical_track_album_links","no","1","29225","29225","29225"
"RVTR004218","RVAR003035","Road Less Traveled","lauren alaina","28463","RVAL132467","Road Less Traveled","RVAR003035","2017","2017-02-18","release_year:2017","6","yes","canonical_track_album_links","no","1","28463","28463","28463"
"RVTR004237","RVAR004303","Hold On","good charlotte","31389","RVAL332833","The Young And The Hopeless","RVAR004303","2002","2002-10-19","release_year:2002","8","yes","canonical_track_album_links","no","1","31389","31389","31389"
"RVTR004298","RVAR008620","Piece By Piece","The Tubes","42672","RVAL903432","The Tubes","RVAR008620","1975","1975-08-02","release_year:1975","1","yes","canonical_track_album_links","no","1","42672","42672","42672"
"RVTR004413","RVAR006379","Love Rollercoaster","ohio players","37786","RVAL915417","Fire","RVAR006379","1974","1974-11-23","release_year:1974","15","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","37786","37786","37786"
"RVTR004413","RVAR006379","Love Rollercoaster","ohio players","37787","RVAL761004","Honey","RVAR006379","1975","1975-08-23","release_year:1975","6","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","37786","37786","37786"
"RVTR004413","RVAR006379","Love Rollercoaster","ohio players","37790","RVAL486448","Ohio Players Gold","RVAR006379","1976","1976-11-13","release_year:1976","2","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","37786","37786","37786"
"RVTR004611","RVAR008069","All Day And All Of The Night","The Kinks","41548","RVAL272870","Kinks-Size","RVAR008069","1965","1965-04-03","release_year:1965","1","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","41548","41548","41548"
"RVTR004611","RVAR008069","All Day And All Of The Night","The Kinks","41567","RVAL031667","The Kinks Greatest Hits!","RVAR008069","1966","1966-08-27","release_year:1966","10","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","41548","41548","41548"
"RVTR004611","RVAR008069","All Day And All Of The Night","The Kinks","41554","RVAL162094","One For The Road","RVAR008069","1980","1980-06-28","release_year:1980","7","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","41548","41548","41548"
"RVTR004664","RVAR002986","Yesterday'S Rain","spanky and our gang","28366","RVAL280302","Anything You Choose/Without Rhyme Or Reason","RVAR002986","1969","1969-02-15","release_year:1969","6","yes","canonical_album_tracks|canonical_album_tracks","no","0","28366","28366","28366"
"RVTR004664","RVAR002986","Yesterday'S Rain","spanky and our gang","28369","RVAL703268","Spanky's Greatest Hit(s)","RVAR002986","1969","1969-11-01","release_year:1969","7","yes","canonical_album_tracks|canonical_album_tracks","no","0","28366","28366","28366"
"RVTR004784","RVAR005404","Find A Way","dwele","34237","RVAL071134","Subject","RVAR005404","2003","2003-06-07","release_year:2003","5","yes","canonical_track_album_links","no","1","34237","34237","34237"
"RVTR004868","RVAR001545","The Light","common","25313","RVAL379221","Like Water For Chocolate","RVAR001545","2000","2000-04-15","release_year:2000","8","yes","canonical_track_album_links","no","1","25313","25313","25313"
"RVTR005209","RVAR001411","Keep It Together","madonna","24920","RVAL024009","Like A Prayer","RVAR001411","1989","1989-04-08","release_year:1989","1","yes","canonical_track_album_links","no","1","24920","24920","24920"
"RVTR005225","RVAR004410","Big Talk","warrant","31620","RVAL212029","Dirty Rotten Filthy Stinking Rich","RVAR004410","1989","1989-03-04","release_year:1989","9","yes","canonical_track_album_links","no","1","31620","31620","31620"
"RVTR005272","RVAR005695","With You","jessica simpson","34842","RVAL737123","In This Skin","RVAR005695","2003","2003-09-06","release_year:2003","14","yes","canonical_track_album_links","no","1","34842","34842","34842"
"RVTR005300","RVAR007855","Brown Arms In Houston","orpheus","41139","RVAL653003","Joyful","RVAR007855","1969","1969-10-11","release_year:1969","8","no","canonical_track_album_links","no","1","41139","41139",""
"RVTR005324","RVAR005799","Creep","radiohead","35080","RVAL445954","Pablo Honey","RVAR005799","1993","1993-05-29","release_year:1993","10","no","canonical_track_album_links|canonical_album_tracks","no","1","35080","35080","35082"
"RVTR005324","RVAR005799","Creep","radiohead","35082","RVAL041736","The Best Of","RVAR005799","2008","2008-06-21","release_year:2008","4","yes","canonical_track_album_links|canonical_album_tracks","no","1","35080","35080","35082"
"RVTR005337","RVAR007333","End Game","taylor swift","39878","RVAL379653","reputation","RVAR007333","2017","2017-12-02","release_year:2017","7","yes","canonical_track_album_links","no","1","39878","39878","39878"
"RVTR005377","RVAR001162","Face The Face","pete townshend","24349","RVAL372504","White City - A Novel","RVAR001162","1985","1985-11-30","release_year:1985","2","yes","canonical_track_album_links","no","1","24349","24349","24349"
"RVTR005397","RVAR006942","Drunk In Love","beyonce","39118","RVAL283541","Beyonce","RVAR006942","2013","2013-12-28","release_year:2013","15","no","canonical_track_album_links","no","1","39118","39118",""
"RVTR005411","RVAR005843","Again","faith evans","35166","RVAL787129","The First Lady","RVAR005843","2005","2005-04-23","release_year:2005","4","no","canonical_track_album_links","no","1","35166","35166",""
"RVTR005414","RVAR000122","Groovy Situation","gene chandler","21976","RVAL639997","The Gene Chandler Situation","RVAR000122","1970","1970-10-31","release_year:1970","1","yes","canonical_track_album_links","no","1","21976","21976","21976"
"RVTR005419","RVAR007011","Soul Makossa","afrique","39281","RVAL481611","Soul Makossa","RVAR007011","1973","1973-06-16","release_year:1973","5","no","canonical_track_album_links","no","1","39281","39281",""
"RVTR005487","RVAR003993","No Smoke","youngboy never broke again","30725","RVAL525553","AI YoungBoy","RVAR003993","2017","2017-08-26","release_year:2017","12","yes","canonical_track_album_links","no","1","30725","30725","30725"
"RVTR005579","RVAR008038","The Ballad Of John And Yoko","The Beatles","41409","RVAL797131","Hey Jude","RVAR008038","1970","1970-03-21","release_year:1970","10","no","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","41409","41409","41437"
"RVTR005579","RVAR008038","The Ballad Of John And Yoko","The Beatles","41437","RVAL622087","The Beatles 1967-1970","RVAR008038","1973","1973-04-14","release_year:1973","3","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","41409","41409","41437"
"RVTR005579","RVAR008038","The Ballad Of John And Yoko","The Beatles","41422","RVAL654978","Past Masters","RVAR008038","2010","2010-01-02","release_year:2010","26","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","41409","41409","41437"
"RVTR005646","RVAR006941","Chains","nick jonas","39114","RVAL944601","Nick Jonas","RVAR006941","2014","2014-11-29","release_year:2014","14","yes","canonical_track_album_links","no","1","39114","39114","39114"
"RVTR005653","RVAR005128","Rings","cymarron","33518","RVAL709446","Rings","RVAR005128","1971","1971-10-02","release_year:1971","1","no","canonical_album_tracks","no","0","33518","33518",""
"RVTR005760","RVAR004365","You'Re Like Comin' Home","lonestar","31548","RVAL271515","Lonestar","RVAR004365","1996","1996-03-02","release_year:1996","1","yes","canonical_album_tracks","no","0","31548","31548","31548"
"RVTR005817","RVAR005879","Maria Elena","los indios tabajaras","35250","RVAL498476","Maria Elena","RVAR005879","1963","1963-11-16","release_year:1963","4","yes","canonical_track_album_links","no","1","35250","35250","35250"
"RVTR005837","RVAR003432","Gypsy Road","cinderella","29474","RVAL907695","Long Cold Winter","RVAR003432","1988","1988-07-23","release_year:1988","4","yes","canonical_track_album_links","no","1","29474","29474","29474"
"RVTR006113","RVAR004898","Lust For Life","lana del rey","32887","RVAL581890","Lust For Life","RVAR004898","2017","2017-08-12","release_year:2017","2","no","canonical_album_tracks","no","0","32887","32887",""
"RVTR006125","RVAR006942","Me Myself And I","beyonce","39120","RVAL179249","Dangerously In Love","RVAR006942","2003","2003-07-12","release_year:2003","14","yes","canonical_track_album_links","no","1","39120","39120","39120"
"RVTR006204","RVAR002632","Dancing In The Street","van halen","27527","RVAL257627","Diver Down","RVAR002632","1982","1982-05-08","release_year:1982","7","yes","canonical_album_tracks","no","0","27527","27527","27527"
"RVTR006254","RVAR002912","The Other Side","jason derulo","28191","RVAL850699","Talk Dirty","RVAR002912","2014","2014-05-03","release_year:2014","8","yes","canonical_album_tracks|canonical_album_tracks","no","0","28190","28191","28191"
"RVTR006254","RVAR002912","The Other Side","jason derulo","28190","RVAL219257","Platinum Hits","RVAR002912","2016","2016-08-20","release_year:2016","9","yes","canonical_album_tracks|canonical_album_tracks","no","0","28190","28191","28191"
